0.41,0.02,0.15
0.39,0,0.08
0.34,0.06,0.08
0.35,0.07,0.1
0.35,0.08,0.15
0.41,0.02,0.15
0.39,0,0.1
0.34,-0.06,0.05
0.35,-0.08,0.15
0.38,0.017,0.15
0.36,0.015,0.08
0.36,-0.015,0.08
0.36,-0.015,0.15
0.36,0.08,0.15
0.34,0.06,0.08
0.34,-0.06,0.08
0.29,-0.055,0.08
0.3,-0.04,0.1
0.335,0,0.15
0.33,0,0.08
0.28,0,0.08
0.26,0,0.15
