0.39,0.034,0.08
0.39,-0.034,0.08
0.34,-0.017,0.08
0.34,-0.017,0.15
0.34,0.034,0.15
0.34,0.034,0.08
0.34,-0.034,0.08
0.34,-0.034,0.15
